ntaxa,rep,ils,m,inphynet_runtime,nretic_true,nretic_est,unrooted_major_hwcd,unrooted_hwcd,min_greedy_hwcd,is_greedy_rooted,min_unrooted_nj_hwcd
50,78,low,30,0.005914341,0,0,0.0,0,0,false,0
50,78,high,10,0.00675069,0,0,0.0,0,0,false,0
50,78,high,20,0.00580627,0,0,0.0,0,0,false,0
50,78,high,30,0.005547257,0,0,0.0,0,0,false,0
50,79,low,10,0.006148288,0,0,0.0,0,0,false,0
50,79,low,20,0.005645812,0,0,0.0,0,0,false,0
50,79,low,30,0.005723399,0,0,0.0,0,0,false,0
50,79,high,10,0.006236138,0,0,0.0,0,0,false,0
50,79,high,20,0.005738312,0,0,0.0,0,0,false,0
50,79,high,30,0.005515212,0,0,0.0,0,0,false,0
50,80,low,10,0.006138846,0,0,0.0,0,0,false,0
50,80,low,20,0.00563657,0,0,0.0,0,0,false,0
50,80,low,30,0.005826622,0,0,0.0,0,0,false,0
50,80,high,10,0.006005977,0,0,0.0,0,0,false,0
50,80,high,20,0.005630404,0,0,0.0,0,0,false,0
50,80,high,30,0.005501585,0,0,0.0,0,0,false,0
50,81,low,10,0.006476981,2,2,0.0,0,0,false,0
50,81,low,20,0.006430794,2,2,0.0,0,0,false,0
50,81,low,30,0.006616078,2,2,0.0,0,0,false,0
50,81,high,10,0.006646899,2,2,0.0,0,0,false,0
50,81,high,20,0.006162214,2,2,0.0,0,0,false,0
50,81,high,30,0.006496623,2,2,0.0,0,0,false,0
50,82,low,10,0.006404824,0,0,0.0,0,0,false,0
50,82,low,20,0.005819558,0,0,0.0,0,0,false,0
50,82,low,30,0.005529372,0,0,0.0,0,0,false,0
50,82,high,10,0.006006103,0,0,0.0,0,0,false,0
50,82,high,20,0.005507145,0,0,0.0,0,0,false,0
50,82,high,30,0.005466068,0,0,0.0,0,0,false,0
50,83,low,10,0.007837609,2,2,0.0,0,0,false,0
50,83,low,20,0.006856088,2,2,0.0,0,0,false,0
50,83,low,30,0.006665252,2,2,0.0,0,0,false,0
50,83,high,10,0.008064389,2,2,0.0,0,0,false,0
50,83,high,20,0.006618074,2,2,0.0,0,0,false,0
50,83,high,30,0.006677846,2,2,0.0,0,0,false,0
50,84,low,10,0.006081844,0,0,0.0,0,0,false,0
50,84,low,20,0.005730944,0,0,0.0,0,0,false,0
50,84,low,30,0.005845427,0,0,0.0,0,0,false,0
50,84,high,10,0.006026646,0,0,0.0,0,0,false,0
50,84,high,20,0.005793395,0,0,0.0,0,0,false,0
50,84,high,30,0.005635277,0,0,0.0,0,0,false,0
50,85,low,10,0.006899415,2,2,0.0,2,2,false,0
50,85,low,20,0.006713239,2,2,0.0,2,2,false,0
50,85,low,30,0.006732622,2,2,0.0,0,0,false,0
50,85,high,10,0.007186167,2,2,0.0,0,0,false,0
50,85,high,20,0.007709423,2,2,0.0,0,0,false,0
50,85,high,30,0.006402248,2,2,0.0,0,0,false,0
50,86,low,10,0.006077418,0,0,0.0,0,0,false,0
50,86,low,20,0.005813871,0,0,0.0,0,0,false,0
50,86,low,30,0.005983266,0,0,0.0,0,0,false,0
50,86,high,10,0.006200633,0,0,0.0,0,0,false,0
50,86,high,20,0.005953837,0,0,0.0,0,0,false,0
50,86,high,30,0.005681563,0,0,0.0,0,0,false,0
50,87,low,10,0.006459022,2,2,0.0,0,0,false,0
50,87,low,20,0.018850952,2,2,0.0,0,0,false,0
50,87,low,30,0.006394489,2,2,0.0,0,0,false,0
50,87,high,10,0.006525937,2,2,0.0,0,0,false,0
50,87,high,20,0.006906818,2,2,0.0,0,0,false,0
50,87,high,30,0.006693017,2,2,0.0,0,0,false,0
50,88,low,10,0.007059454,3,3,0.0,0,0,false,0
50,88,low,20,0.006899393,3,3,0.0,0,0,false,0
50,88,low,30,0.007001401,3,3,0.0,0,0,false,0
50,88,high,10,0.007251347,3,3,0.0,0,0,false,0
50,88,high,20,0.007104391,3,3,0.0,0,0,false,0
50,88,high,30,0.006847148,3,3,0.0,0,0,false,0
50,89,low,10,0.006351459,0,0,0.0,0,0,false,0
50,89,low,20,0.005884372,0,0,0.0,0,0,false,0
50,89,low,30,0.005910873,0,0,0.0,0,0,false,0
50,89,high,10,0.006348877,0,0,0.0,0,0,false,0
50,89,high,20,0.005851562,0,0,0.0,0,0,false,0
50,89,high,30,0.005616578,0,0,0.0,0,0,false,0
50,90,low,10,0.00694842,1,1,0.0,0,0,false,0
50,90,low,20,0.00607095,1,1,0.0,0,0,false,0
50,90,low,30,0.006124164,1,1,0.0,0,0,false,0
50,90,high,10,0.00683985,1,1,0.0,0,0,false,0
50,90,high,20,0.006134198,1,1,0.0,0,0,false,0
50,90,high,30,0.006351358,1,1,0.0,0,0,false,0
50,91,low,10,0.006442472,1,1,0.0,0,0,false,0
50,91,low,20,0.006448283,1,1,0.0,0,0,false,0
50,91,low,30,0.006323356,1,1,0.0,0,0,false,0
50,91,high,10,0.006448694,1,1,0.0,0,0,false,0
50,91,high,20,0.00633663,1,1,0.0,0,0,false,0
50,91,high,30,0.00627676,1,1,0.0,0,0,false,0
50,92,low,10,0.006313545,0,0,0.0,0,0,false,0
50,92,low,20,0.005633312,0,0,0.0,0,0,false,0
50,92,low,30,0.005465509,0,0,0.0,0,0,false,0
50,92,high,10,0.00621823,0,0,0.0,0,0,false,0
50,92,high,20,0.005965395,0,0,0.0,0,0,false,0
50,92,high,30,0.005978699,0,0,0.0,0,0,false,0
50,93,low,10,0.007297788,3,3,0.0,0,0,false,0
50,93,low,20,0.006861508,3,3,0.0,0,0,false,0
50,93,low,30,0.007271877,3,3,0.0,0,0,false,0
50,93,high,10,0.007013524,3,3,0.0,0,0,false,0
50,93,high,20,0.006995889,3,3,0.0,0,0,false,0
50,93,high,30,0.006924712,3,3,0.0,0,0,false,0
50,95,low,10,0.00750748,3,3,0.0,0,0,false,0
50,95,low,20,0.007239062,3,3,0.0,0,0,false,0
50,95,low,30,0.006721305,3,3,0.0,0,0,false,0
50,95,high,10,0.007170398,3,3,0.0,0,0,false,0
50,95,high,20,0.00724867,3,3,0.0,0,0,false,0
50,95,high,30,0.006784079,3,3,0.0,0,0,false,0
50,96,low,10,0.006099259,0,0,0.0,0,0,false,0
50,96,low,20,0.005772185,0,0,0.0,0,0,false,0
50,96,low,30,0.005826653,0,0,0.0,0,0,false,0
50,96,high,10,0.006306904,0,0,0.0,0,0,false,0
50,96,high,20,0.005823052,0,0,0.0,0,0,false,0
50,96,high,30,0.006237557,0,0,0.0,0,0,false,0
50,97,low,10,0.008123829,2,2,0.0,0,0,false,0
50,97,low,20,0.006625162,2,2,0.0,0,0,false,0
50,97,low,30,0.007083962,2,2,0.0,0,0,false,0
50,97,high,10,0.006959942,2,2,0.0,0,0,false,0
50,97,high,20,0.006572119,2,2,0.0,0,0,false,0
50,97,high,30,0.006794645,2,2,0.0,0,0,false,0
50,98,low,10,0.007348965,1,1,0.0,0,0,false,0
50,98,low,20,0.00752953,1,1,0.0,0,0,false,0
50,98,low,30,0.005932099,1,1,0.0,0,0,false,0
50,98,high,10,0.007450973,1,1,0.0,0,0,false,0
50,98,high,20,0.007587213,1,1,0.0,0,0,false,0
50,98,high,30,0.006183536,1,1,0.0,0,0,false,0
50,99,low,10,0.006867136,0,0,0.0,0,0,false,0
50,99,low,20,0.006319073,0,0,0.0,0,0,false,0
50,99,low,30,0.006290304,0,0,0.0,0,0,false,0
50,99,high,10,0.006600833,0,0,0.0,0,0,false,0
50,99,high,20,0.005901279,0,0,0.0,0,0,false,0
50,99,high,30,0.006035038,0,0,0.0,0,0,false,0
50,100,low,10,0.007593947,1,1,0.0,0,0,false,0
50,100,low,20,0.006801265,1,1,0.0,0,0,false,0
50,100,low,30,0.006176846,1,1,0.0,0,0,false,0
50,100,high,10,0.007693649,1,1,0.0,0,0,false,0
50,100,high,20,0.007160075,1,1,0.0,0,0,false,0
50,100,high,30,0.005884345,1,1,0.0,0,0,false,0
100,1,low,10,0.041933832,7,7,0.0,0,0,false,0
100,1,low,20,0.026054778,7,7,0.0,0,0,false,0
100,1,low,30,0.02575606,7,7,0.0,0,0,false,0
100,1,high,10,0.024922467,7,7,0.0,0,0,false,0
100,1,high,20,0.026848395,7,7,0.0,0,0,false,0
100,1,high,30,0.024535232,7,7,0.0,0,0,false,0
100,2,low,10,0.02532806,8,8,0.0,2,2,false,0
100,2,low,20,0.022365566,8,8,0.0,2,2,false,0
100,2,low,30,0.022926816,8,8,0.0,2,2,false,0
100,2,high,10,0.037668664,8,8,0.0,4,4,false,0
100,2,high,20,0.034717837,8,8,0.0,4,4,false,0
100,2,high,30,0.034843712,8,8,0.0,4,4,false,0
100,3,low,10,0.022559345,2,2,0.0,0,0,false,0
100,3,low,20,0.019817561,2,2,0.0,0,0,false,0
100,3,low,30,0.01884791,2,2,0.0,0,0,false,0
100,3,high,10,0.02062914,2,2,0.0,0,0,false,0
100,3,high,20,0.020328817,2,2,0.0,0,0,false,0
100,3,high,30,0.037052798,2,2,0.0,0,0,false,0
100,4,low,10,0.021840533,3,3,0.0,0,0,false,0
100,4,low,20,0.020780164,3,3,0.0,0,0,false,0
100,4,low,30,0.036563326,3,3,0.0,0,0,false,0
100,4,high,10,0.021306208,3,3,0.0,0,0,false,0
100,4,high,20,0.021001057,3,3,0.0,0,0,false,0
100,4,high,30,0.019987669,3,3,0.0,0,0,false,0
100,5,low,10,0.021883691,1,1,0.0,0,0,false,0
100,5,low,20,0.020957031,1,1,0.0,0,0,false,0
100,5,low,30,0.01986842,1,1,0.0,0,0,false,0
100,5,high,10,0.020850834,1,1,0.0,0,0,false,0
100,5,high,20,0.020556831,1,1,0.0,0,0,false,0
100,5,high,30,0.020084561,1,1,0.0,0,0,false,0
100,6,low,10,0.029082893,5,5,0.0,0,0,false,0
100,6,low,20,0.024688903,5,5,0.0,0,0,false,0
100,6,low,30,0.023750049,5,5,0.0,0,0,false,0
100,6,high,10,0.027253788,5,5,0.0,0,0,false,0
100,6,high,20,0.023464238,5,5,0.0,0,0,false,0
100,6,high,30,0.023056447,5,5,0.0,0,0,false,0
100,7,low,10,0.022457858,1,1,0.0,0,0,false,0
100,7,low,20,0.021189705,1,1,0.0,0,0,false,0
100,7,low,30,0.037406247,1,1,0.0,0,0,false,0
100,7,high,10,0.023114091,1,1,0.0,0,0,false,0
100,7,high,20,0.020447497,1,1,0.0,0,0,false,0
100,7,high,30,0.018585289,1,1,0.0,0,0,false,0
100,8,low,10,0.040742266,4,4,0.0,0,0,false,0
100,8,low,20,0.018561914,4,4,0.0,0,0,false,0
100,8,low,30,0.020875972,4,4,0.0,0,0,false,0
100,8,high,10,0.025411147,4,5,0.0,2,0,false,0
100,8,high,20,0.023681025,4,5,0.0,2,0,false,0
100,8,high,30,0.024464519,4,5,0.0,2,0,false,0
100,9,low,10,0.022696031,1,1,0.0,0,0,false,0
100,9,low,20,0.020790992,1,1,0.0,0,0,false,0
100,9,low,30,0.019170586,1,1,0.0,0,0,false,0
100,9,high,10,0.022430937,1,1,0.0,0,0,false,0
100,9,high,20,0.021498462,1,1,0.0,0,0,false,0
100,9,high,30,0.019409181,1,1,0.0,0,0,false,0
100,10,low,10,0.041523422,3,3,0.0,0,0,false,0
100,10,low,20,0.019762549,3,3,0.0,0,0,false,0
100,10,low,30,0.020168141,3,3,0.0,0,0,false,0
100,10,high,10,0.020848218,3,3,0.0,0,0,false,0
100,10,high,20,0.018772887,3,3,0.0,0,0,false,0
100,10,high,30,0.01945426,3,3,0.0,0,0,false,0
100,11,low,10,0.043642375,5,5,0.0,0,0,false,0
100,11,low,20,0.019933159,5,5,0.0,0,0,false,0
100,11,low,30,0.020378356,5,5,0.0,0,0,false,0
100,11,high,10,0.045954285,5,5,0.0,0,0,false,0
100,11,high,20,0.020726795,5,5,0.0,0,0,false,0
100,11,high,30,0.020745543,5,5,0.0,0,0,false,0
100,12,low,10,0.03855099,5,6,0.0,4,2,false,0
100,12,low,20,0.021960551,5,5,0.0,2,2,false,0
100,12,low,30,0.020141806,5,5,0.0,2,2,false,0
100,12,high,10,0.02593457,5,5,0.0,2,2,false,0
100,12,high,20,0.021470872,5,5,0.0,2,2,false,0
100,12,high,30,0.020460346,5,5,0.0,2,2,false,0
100,13,low,10,0.021438536,1,1,0.0,0,0,false,0
100,13,low,20,0.018933062,1,1,0.0,0,0,false,0
100,13,low,30,0.019431364,1,1,0.0,0,0,false,0
100,13,high,10,0.021929694,1,1,0.0,0,0,false,0
100,13,high,20,0.019549916,1,1,0.0,0,0,false,0
100,13,high,30,0.020163302,1,1,0.0,0,0,false,0
100,14,low,10,0.022898213,4,4,0.0,0,0,false,0
100,14,low,20,0.021720894,4,4,0.0,0,0,false,0
100,14,low,30,0.020475969,4,4,0.0,0,0,false,0
100,14,high,10,0.303613628,4,4,0.0,2,2,false,0
100,14,high,20,0.021158266,4,4,0.0,0,0,false,0
100,14,high,30,0.019637167,4,4,0.0,0,0,false,0
100,15,low,10,0.066949497,2,2,0.0,0,0,false,0
100,15,low,20,0.019819629,2,2,0.0,0,0,false,0
100,15,low,30,0.020051328,2,2,0.0,0,0,false,0
100,15,high,10,0.018424179,2,2,0.0,0,0,false,0
100,15,high,20,0.028570349,2,2,0.0,0,0,false,0
100,15,high,30,0.016598566,2,2,0.0,0,0,false,0
100,16,low,10,0.020655702,3,3,0.0,0,0,false,0
100,16,low,20,0.020440694,3,3,0.0,0,0,false,0
100,16,low,30,0.018305074,3,3,0.0,0,0,false,0
100,16,high,10,0.022290068,3,3,0.0,0,0,false,0
100,16,high,20,0.022102566,3,3,0.0,0,0,false,0
100,16,high,30,0.019872648,3,3,0.0,0,0,false,0
100,17,low,10,0.023029324,2,2,0.0,0,0,false,0
100,17,low,20,0.020741096,2,2,0.0,0,0,false,0
100,17,low,30,0.018035509,2,2,0.0,0,0,false,0
100,17,high,10,0.022670789,2,2,0.0,0,0,false,0
100,17,high,20,0.021147177,2,2,0.0,0,0,false,0
100,17,high,30,0.020454218,2,2,0.0,0,0,false,0
100,18,low,10,0.025355374,5,5,0.0,0,0,false,0
100,18,low,20,0.022042767,5,5,0.0,0,0,false,0
100,18,low,30,0.020026351,5,5,0.0,0,0,false,0
100,18,high,10,0.129510946,5,6,0.0,4,2,false,0
100,18,high,20,0.02494871,5,6,0.0,4,2,false,0
100,18,high,30,0.020333462,5,5,0.0,2,2,false,0
100,19,low,10,0.020718398,2,2,0.0,0,0,false,0
100,19,low,20,0.017066821,2,2,0.0,0,0,false,0
100,19,low,30,0.017554135,2,2,0.0,0,0,false,0
100,19,high,10,0.021466558,2,2,0.0,0,0,false,0
100,19,high,20,0.021031283,2,2,0.0,0,0,false,0
100,19,high,30,0.018908733,2,2,0.0,0,0,false,0
100,20,low,10,0.022292404,4,4,0.0,0,0,false,0
100,20,low,20,0.019931759,4,4,0.0,0,0,false,0
100,20,low,30,0.019688294,4,4,0.0,0,0,false,0
100,20,high,10,0.046954653,4,4,0.0,0,0,false,0
100,20,high,20,0.02531007,4,4,0.0,0,0,false,0
100,20,high,30,0.025159749,4,4,0.0,0,0,false,0
100,21,low,10,0.022173111,4,4,0.0,0,0,false,0
100,21,low,20,0.020651,4,4,0.0,0,0,false,0
100,21,low,30,0.041703253,4,4,0.0,0,0,false,0
100,21,high,10,0.025772063,4,4,0.0,2,2,false,0
100,21,high,20,0.02370205,4,4,0.0,2,2,false,0
100,21,high,30,0.023687926,4,4,0.0,2,2,false,0
100,22,low,10,0.027327546,4,4,0.0,0,0,false,0
100,22,low,20,0.019521612,4,4,0.0,0,0,false,0
100,22,low,30,0.019230784,4,4,0.0,0,0,false,0
100,22,high,10,0.027476898,4,4,0.0,0,0,false,0
100,22,high,20,0.021653938,4,4,0.0,0,0,false,0
100,22,high,30,0.019976262,4,4,0.0,0,0,false,0
100,23,low,10,0.01992988,2,2,0.0,0,0,false,0
100,23,low,20,0.019818286,2,2,0.0,0,0,false,0
100,23,low,30,0.019194601,2,2,0.0,0,0,false,0
100,23,high,10,0.020879908,2,2,0.0,0,0,false,0
100,23,high,20,0.034039984,2,2,0.0,0,0,false,0
100,23,high,30,0.019098153,2,2,0.0,0,0,false,0
100,24,low,10,0.021829313,6,6,0.0,0,0,false,0
100,24,low,20,0.020192343,6,6,0.0,0,0,false,0
100,24,low,30,0.020947931,6,6,0.0,0,0,false,0
100,24,high,10,0.032167766,6,6,0.0,2,2,false,0
100,24,high,20,0.032988065,6,6,0.0,2,2,false,0
100,24,high,30,0.03780665,6,6,0.0,2,2,false,0
100,25,low,10,0.045074223,1,1,0.0,0,0,false,0
100,25,low,20,0.019663584,1,1,0.0,0,0,false,0
100,25,low,30,0.017928971,1,1,0.0,0,0,false,0
100,25,high,10,0.036629588,1,1,0.0,0,0,false,0
100,25,high,20,0.019026682,1,1,0.0,0,0,false,0
100,25,high,30,0.01890796,1,1,0.0,0,0,false,0
100,26,low,10,0.020852062,0,0,0.0,0,0,false,0
100,26,low,20,0.019397944,0,0,0.0,0,0,false,0
100,26,low,30,0.018929907,0,0,0.0,0,0,false,0
100,26,high,10,0.020535037,0,0,0.0,0,0,false,0
100,26,high,20,0.017601529,0,0,0.0,0,0,false,0
100,26,high,30,0.016633549,0,0,0.0,0,0,false,0
100,27,low,10,0.022314186,1,1,0.0,0,0,false,0
100,27,low,20,0.021410689,1,1,0.0,0,0,false,0
100,27,low,30,0.018440245,1,1,0.0,0,0,false,0
100,27,high,10,0.021917979,1,1,0.0,0,0,false,0
100,27,high,20,0.021593772,1,1,0.0,0,0,false,0
100,27,high,30,0.018385053,1,1,0.0,0,0,false,0
100,28,low,10,0.026086268,4,4,0.0,0,0,false,0
100,28,low,20,0.024162423,4,4,0.0,0,0,false,0
100,28,low,30,0.034502989,4,4,0.0,0,0,false,0
100,28,high,10,0.042396337,4,4,0.0,0,0,false,0
100,28,high,20,0.025578399,4,4,0.0,0,0,false,0
100,28,high,30,0.020478617,4,4,0.0,0,0,false,0
100,29,low,10,0.021640534,3,3,0.0,2,2,false,0
100,29,low,20,0.019866508,3,3,0.0,0,0,false,0
100,29,low,30,0.019315275,3,3,0.0,0,0,false,0
100,29,high,10,0.020513283,3,3,0.0,2,2,false,0
100,29,high,20,0.020351765,3,3,0.0,0,0,false,0
100,29,high,30,0.019726049,3,3,0.0,0,0,false,0
100,30,low,10,0.019261309,0,0,0.0,0,0,false,0
100,30,low,20,0.0166917,0,0,0.0,0,0,false,0
100,30,low,30,0.022856321,0,0,0.0,0,0,false,0
100,30,high,10,0.020257178,0,0,0.0,0,0,false,0
100,30,high,20,0.018539274,0,0,0.0,0,0,false,0
100,30,high,30,0.01621273,0,0,0.0,0,0,false,0
100,31,low,10,0.023125261,4,4,0.0,2,2,false,0
100,31,low,20,0.021734329,4,4,0.0,2,2,false,0
100,31,low,30,0.018697924,4,4,0.0,2,2,false,0
100,31,high,10,0.025748367,4,4,0.0,2,2,false,0
100,31,high,20,0.045033359,4,4,0.0,2,2,false,0
100,31,high,30,0.018046218,4,4,0.0,2,2,false,0
100,32,low,10,0.019069794,1,1,0.0,0,0,false,0
100,32,low,20,0.021025445,1,1,0.0,0,0,false,0
100,32,low,30,0.017178891,1,1,0.0,0,0,false,0
100,32,high,10,0.021143807,1,1,0.0,0,0,false,0
100,32,high,20,0.020913906,1,1,0.0,0,0,false,0
100,32,high,30,0.018478838,1,1,0.0,0,0,false,0
100,33,low,10,0.019247586,2,2,0.0,0,0,false,0
100,33,low,20,0.018695324,2,2,0.0,0,0,false,0
100,33,low,30,0.017276224,2,2,0.0,0,0,false,0
100,33,high,10,0.018543775,2,2,0.0,2,2,false,0
100,33,high,20,0.018455491,2,2,0.0,2,2,false,0
100,33,high,30,0.017714331,2,2,0.0,2,2,false,0
100,34,low,10,0.042993943,3,3,0.0,0,0,false,0
100,34,low,20,0.019419287,3,3,0.0,0,0,false,0
100,34,low,30,0.018850573,3,3,0.0,0,0,false,0
100,34,high,10,0.020217434,3,3,0.0,0,0,false,0
100,34,high,20,0.019117917,3,3,0.0,0,0,false,0
100,34,high,30,0.019433534,3,3,0.0,0,0,false,0
100,35,low,10,0.025681622,0,0,0.0,0,0,false,0
100,35,low,20,0.023385839,0,0,0.0,0,0,false,0
100,35,low,30,0.021978003,0,0,0.0,0,0,false,0
100,35,high,10,0.017965555,0,0,0.0,0,0,false,0
100,35,high,20,0.017179391,0,0,0.0,0,0,false,0
100,35,high,30,0.016303416,0,0,0.0,0,0,false,0
100,36,low,10,0.020092604,3,3,0.0,0,0,false,0
100,36,low,20,0.023562817,3,3,0.0,0,0,false,0
100,36,low,30,0.022705409,3,3,0.0,0,0,false,0
100,36,high,10,0.020121909,3,3,0.0,0,0,false,0
100,36,high,20,0.024605982,3,3,0.0,0,0,false,0
100,36,high,30,0.019698664,3,3,0.0,0,0,false,0
100,37,low,10,0.018373648,0,0,0.0,0,0,false,0
100,37,low,20,0.016517876,0,0,0.0,0,0,false,0
100,37,low,30,0.015792013,0,0,0.0,0,0,false,0
100,37,high,10,0.019968509,0,0,0.0,0,0,false,0
100,37,high,20,0.018867083,0,0,0.0,0,0,false,0
100,37,high,30,0.015737561,0,0,0.0,0,0,false,0
100,38,low,10,0.019163005,1,1,0.0,0,0,false,0
100,38,low,20,0.021061036,1,1,0.0,0,0,false,0
100,38,low,30,0.018952313,1,1,0.0,0,0,false,0
100,38,high,10,0.022314867,1,1,0.0,0,0,false,0
100,38,high,20,0.022387009,1,1,0.0,0,0,false,0
100,38,high,30,0.019762404,1,1,0.0,0,0,false,0
100,39,low,10,0.023480519,1,1,0.0,0,0,false,0
100,39,low,20,0.019123765,1,1,0.0,0,0,false,0
100,39,low,30,0.017648255,1,1,0.0,0,0,false,0
100,39,high,10,0.023482925,1,1,0.0,0,0,false,0
100,39,high,20,0.02123129,1,1,0.0,0,0,false,0
100,39,high,30,0.016658143,1,1,0.0,0,0,false,0
100,40,low,10,0.01748991,0,0,0.0,0,0,false,0
100,40,low,20,0.019403896,0,0,0.0,0,0,false,0
100,40,low,30,0.018789194,0,0,0.0,0,0,false,0
100,40,high,10,0.016619374,0,0,0.0,0,0,false,0
100,40,high,20,0.028670396,0,0,0.0,0,0,false,0
100,40,high,30,0.014829413,0,0,0.0,0,0,false,0
100,41,low,10,0.017338062,2,2,0.0,0,0,false,0
100,41,low,20,0.01655099,2,2,0.0,0,0,false,0
100,41,low,30,0.017543541,2,2,0.0,0,0,false,0
100,41,high,10,0.038818806,2,2,0.0,0,0,false,0
100,41,high,20,0.018827481,2,2,0.0,0,0,false,0
100,41,high,30,0.018266669,2,2,0.0,0,0,false,0
100,42,low,10,0.025631993,3,4,0.0,2,0,false,0
100,42,low,20,0.040534571,3,3,0.0,0,0,false,0
100,42,low,30,0.019766713,3,3,0.0,0,0,false,0
100,42,high,10,0.025076433,3,4,0.0,2,0,false,0
100,42,high,20,0.019352026,3,3,0.0,0,0,false,0
100,42,high,30,0.019456074,3,3,0.0,0,0,false,0
100,43,low,10,0.020968874,4,4,0.0,0,0,false,0
100,43,low,20,0.02075376,4,4,0.0,0,0,false,0
100,43,low,30,0.02038293,4,4,0.0,0,0,false,0
100,43,high,10,0.020749187,4,4,0.0,0,0,false,0
100,43,high,20,0.021391086,4,4,0.0,0,0,false,0
100,43,high,30,0.020027751,4,4,0.0,0,0,false,0
100,44,low,10,0.02259639,3,3,0.0,0,0,false,0
100,44,low,20,0.022443527,3,3,0.0,0,0,false,0
100,44,low,30,0.019569008,3,3,0.0,0,0,false,0
100,44,high,10,0.042803524,3,3,0.0,2,2,false,0
100,44,high,20,0.023222604,3,3,0.0,2,2,false,0
100,44,high,30,0.019753241,3,3,0.0,0,0,false,0
100,45,low,10,0.020053844,1,1,0.0,0,0,false,0
100,45,low,20,0.018124754,1,1,0.0,0,0,false,0
100,45,low,30,0.019204263,1,1,0.0,0,0,false,0
100,45,high,10,0.020730711,1,1,0.0,0,0,false,0
100,45,high,20,0.016521105,1,1,0.0,0,0,false,0
100,45,high,30,0.018808378,1,1,0.0,0,0,false,0
100,46,low,10,0.02025676,0,0,0.0,0,0,false,0
100,46,low,20,0.01850381,0,0,0.0,0,0,false,0
100,46,low,30,0.016486877,0,0,0.0,0,0,false,0
100,46,high,10,0.018866277,0,0,0.0,0,0,false,0
100,46,high,20,0.016730347,0,0,0.0,0,0,false,0
100,46,high,30,0.019007048,0,0,0.0,0,0,false,0
100,47,low,10,0.022958454,2,2,0.0,0,0,false,0
100,47,low,20,0.024403821,2,2,0.0,0,0,false,0
100,47,low,30,0.044233594,2,2,0.0,0,0,false,0
100,47,high,10,0.028034673,2,2,0.0,0,0,false,0
100,47,high,20,0.024038895,2,2,0.0,0,0,false,0
100,47,high,30,0.020308976,2,2,0.0,0,0,false,0
100,48,low,10,0.04532715,4,4,0.0,0,0,false,0
100,48,low,20,0.020957694,4,4,0.0,0,0,false,0
100,48,low,30,0.021127606,4,4,0.0,0,0,false,0
100,48,high,10,0.020551389,4,4,0.0,0,0,false,0
100,48,high,20,0.020941136,4,4,0.0,0,0,false,0
100,48,high,30,0.040661102,4,4,0.0,0,0,false,0
100,49,low,10,0.023427316,4,4,0.0,0,0,false,0
100,49,low,20,0.023257809,4,4,0.0,0,0,false,0
100,49,low,30,0.044712544,4,4,0.0,0,0,false,0
100,49,high,10,0.023073453,4,4,0.0,2,2,false,0
100,49,high,20,0.023674305,4,4,0.0,0,0,false,0
100,49,high,30,0.020370856,4,4,0.0,0,0,false,0
100,50,low,10,0.018377242,0,0,0.0,0,0,false,0
100,50,low,20,0.016971365,0,0,0.0,0,0,false,0
100,50,low,30,0.015871964,0,0,0.0,0,0,false,0
100,50,high,10,0.019957939,0,0,0.0,0,0,false,0
100,50,high,20,0.018682251,0,0,0.0,0,0,false,0
100,50,high,30,0.016066912,0,0,0.0,0,0,false,0
100,51,low,10,0.02285269,1,1,0.0,0,0,false,0
100,51,low,20,0.018132041,1,1,0.0,0,0,false,0
100,51,low,30,0.017568732,1,1,0.0,0,0,false,0
100,51,high,10,0.021745507,1,1,0.0,0,0,false,0
100,51,high,20,0.01788556,1,1,0.0,0,0,false,0
100,51,high,30,0.017975286,1,1,0.0,0,0,false,0
100,52,low,10,0.020396877,2,2,0.0,0,0,false,0
100,52,low,20,0.017902608,2,2,0.0,0,0,false,0
100,52,low,30,0.017176749,2,2,0.0,0,0,false,0
100,52,high,10,0.019781491,2,2,0.0,0,0,false,0
100,52,high,20,0.020308421,2,2,0.0,0,0,false,0
100,52,high,30,0.018666053,2,2,0.0,0,0,false,0
100,53,low,10,0.022373687,1,1,0.0,0,0,false,0
100,53,low,20,0.021391967,1,1,0.0,0,0,false,0
100,53,low,30,0.034685296,1,1,0.0,0,0,false,0
100,53,high,10,0.020674166,1,1,0.0,0,0,false,0
100,53,high,20,0.020493013,1,1,0.0,0,0,false,0
100,53,high,30,0.019931577,1,1,0.0,0,0,false,0
100,54,low,10,0.027469588,2,2,0.0,0,0,false,0
100,54,low,20,0.026575677,2,2,0.0,0,0,false,0
100,54,low,30,0.020139508,2,2,0.0,0,0,false,0
100,54,high,10,0.026406511,2,2,0.0,0,0,false,0
100,54,high,20,0.027625086,2,2,0.0,0,0,false,0
100,54,high,30,0.019596753,2,2,0.0,0,0,false,0
100,55,low,10,0.022870342,1,1,0.0,0,0,false,0
100,55,low,20,0.021145159,1,1,0.0,0,0,false,0
100,55,low,30,0.018104963,1,1,0.0,0,0,false,0
100,55,high,10,0.023942653,1,1,0.0,0,0,false,0
100,55,high,20,0.021602146,1,1,0.0,0,0,false,0
100,55,high,30,0.01971319,1,1,0.0,0,0,false,0
100,56,low,10,0.028179204,3,3,0.0,0,0,false,0
100,56,low,20,0.026820394,3,3,0.0,0,0,false,0
100,56,low,30,0.020699092,3,3,0.0,0,0,false,0
